j248_7	PF10_0166	hypothetical protein	1.221	1.06003766	0.65395978	0.82225842	0.64419714	0.52001161	0.43	0.36945106	0.37872109	0.2790086	0.207	0.13035818	0.15520335	0.105	0.140582099	0.07125538	0.08987528	0.137	0.15298128	0.152	0.11240089	0.12720625	0.2300508	0.2023241	0.29508445	0.428	0.61823987	0.96728249	1.121	1.60838106	1.95188028	2.35075362	2.9826535	4.00129274	4.17639475	3.3455659	4.11709746	3.34840237	2.36335312	2.65767546	1.7457219	1.685815	1.3709341	1.21257271	1.3230377	1.0342296
opfi17681	PFI1560c	hypothetical protein	1.727	1.12047839	1.01699138	0.86273884	0.67829453	0.65191699	0.556	0.52457312	0.64942207	0.45473776	0.338	0.22328677	0.22782143	0.155	0.117853261	0.10396277	0.11618024	0.124	0.0740232	0.165	0.11332983	0.1356243	0.30132143	0.3126827	0.421315	0.644	0.77633626	1.1178881	1.245	1.65050891	1.87121624	2.53581987	2.4863461	2.72355104	2.75447641	2.62133409	3.04301505	2.88457513	1.90728737	2.39438439	1.5526971	1.42372344	1.6947225	1.14495292	1.3759089	1.2944918
b597	PFB0935w	cytoadherence linked asexual protein 2	0.944	0.66949744	0.53742079	0.7210574	0.47614573	0.5441097	0.378	0.26524692	0.28371544	0.2111833	0.22	0.15229965	0.1865288	0.188	0.2340229	0.03037115	0.1260446	0.225	0.10281	0.157	0.12540596	0.08979264	0.14614992	0.167937	0.23606754	0.443	0.56831476	1.11161289	1.251	2.46071762	1.87403012	2.46261586	2.5863769	3.06399488	3.17476724	3.06722641	3.54800369	3.47033633	2.2632688	2.01508887	1.4191579	1.14187626	1.7119454	1.46013018	1.4086386	1.0910553
d63068_1	PFD0385w	hypothetical protein	1.383	1.22160042	0.69420349	0.76659789	0.6015754	0.5263532	0.41	0.4618138	0.34618491	0.28517454	0.189	0.19747327	0.1509317	0.058	0.061452056	0.0502292	0.06685844	0.04	0.02796432	0.022	0.03529945	0.05986176	0.16329095	0.2303136	0.38934752	0.462	0.7430528	1.1187846	1.117	1.9860272	1.74740647	2.08508067	2.56521667	4.16828258	3.93875402	3.23477946	4.08308265	3.62813319	2.70000014	2.72806007	1.9205369	1.80830007	1.4134169	1.39251032	1.5043103	1.3001744
kn603_1	PFL1110c	cAMP-dependent protein kinase regulatory subunit, putative	1.615	1.1681336	0.74534649	1.14863179	0.58452671	0.49084022	0.489	0.41208001	0.48283683	0.25434487	0.24	0.17682247	0.1509317	0.088	0.099333463	0.05957417	0.06137824	0.074	0.07155576	0.082	0.11332983	0.1028874	0.24177889	0.2535049	0.35983909	0.572	0.62656078	0.88570443	1.116	1.40902608	1.90404456	2.02503677	2.33822331	2.73001495	2.4628258	1.96485606	3.00507543	2.99694548	2.728433	3.87767735	2.3988501	1.89785894	1.9576572	1.44981522	1.8857379	1.3626827
n132_157	PF14_0333	hypothetical protein	2.099	1.52729112	1.13436877	0.8387036	0.75257812	0.69630826	0.395	0.36826691	0.33317045	0.23893002	0.42	0.21425204	0.23351698	0.159	0.209610439	0.06074229		0.288	0.16367352	0.209	0.15791861	0.11317614	0.29590849	0.2694989	0.40328208	0.602	0.80462717	1.20484491	1.424	1.30069729	1.68550159	1.67464462	2.17855864	2.72678287	3.05594664	2.60393805	2.77089684	2.55344052	1.92548441	1.79872097	1.8744052	2.07697684	1.9140261	2.38503212	2.4950149	1.4967916
z_2_80	PFL2215w	actin	2.102	2.06544614	1.0496893	1.36494902	0.68681891	0.54791469	0.51	0.50207451	0.47242527	0.36224874	0.268	0.26200702	0.22497368	0.125	0.143107532	0.16120069	0.16440601	0.21	0.20890993	0.258	0.25452763	0.31146822	0.47182968	0.3982506	0.53443072	0.63	0.77051164	0.99327993	1.228	1.33755917	2.18449253	1.98720098	2.37092566	2.34001281	2.92927024	2.25052017	4.75422056	3.08062557	2.71933455	4.3651569	2.2956608	2.32194682	1.9484717	1.44523088	1.8555257	1.3570001
i8447_1	PFI1445w	hypothetical protein	1.136	0.90312421	0.68246575	0.86273884	0.67707678	0.58089102	0.453	0.43694691	0.36050083	0.2512619	0.157	0.1445556	0.11106295	0.067	0.054717583	0.04205235	0.02849704	0.048	0.02549688	0.02	0.02508119	0.04863768	0.10013976	0.1815319	0.24590371	0.436	0.56082598	1.00851975	1.008	2.14927262	2.57468088	2.90430744	3.629969	4.28679166	3.68049093	4.45159857	5.15716475	4.75901075	3.02868594	2.66158575	1.561195	1.27753175	1.4570481	0.85498984	0.9818928	1.0205914
i4647_2	NULL	#N/A	0.75	0.77759345	0.45441822	0.75900783	0.56382473	0.5124017	0.355	0.45589312	0.20953296	0.22813963	0.12	0.14197425	0.14096452	0.058	0.046299495	0.03504363	0.027401	0.039	0.01398216	0.018	0.01857866	0.0233835	0.067662	0.1327502	0.27213342	0.321	0.62489658	1.01300206	1.143	1.42933768	1.82056676	1.85230836	2.62100301	4.29864247	3.47525557	3.50396284	3.62911592	3.89232339	2.34743042	2.88186379	1.2868325	1.37630988	1.2078917	1.16214445	1.3683558	1.0717346
m39874_4	MAL13P1.114	hypothetical protein	1.262	1.07863478	0.64725253	0.63883156	0.63932607	0.58342767	0.394	0.5518083	0.32015597	0.31908719	0.224	0.15359033	0.18937657	0.146	0.146474762	0.0665829		0.233	0.10034256	0.183	0.0873197	0.12440022	0.19306224	0.2087217	0.3672162	0.463	0.65568376	1.05154991	1.195	1.71670985	1.34033486	1.87369382	2.97592068	3.87308766	4.2961975	4.13755126	3.46950811	3.52532588	2.16318449	2.67592328	1.6085408	1.62391407	1.1906688	1.20455005	1.0725291	1.213799
e3185_6	PFE1130w	hypothetical protein	1.137	1.24252222	0.77636766	1.25109789	0.98030003	0.48576693	0.486	0.45944556	0.41646303	0.27746713	0.25	0.15746235	0.13526898	0.094	0.125429544	0.05606981	0.04712972	0.141	0.08307048	0.077	0.05945171	0.07763322	0.14885641	0.2135199	0.27541214	0.453	0.62988913	0.96190368	1.332	1.42482404	2.25296306	2.41079732	2.61138466	3.81060103	3.39866043	3.09927214	4.22960787	3.17386927	2.01305815	2.17540969	1.7202281	1.41713824	1.4857527	1.14839117	1.282755	1.1296969
f5910_2	PFI1445w	hypothetical protein	1.291	0.8763908	0.6271307	0.90195427	0.62836619	0.51367001	0.464	0.42155314	0.45030064	0.25742782	0.163	0.13164885	0.10821518	0.066	0.063135678	0.04088424	0.03068912	0.046	0.02631936	0.023	0.02879692	0.04115496	0.10645488	0.1695364	0.25492016	0.412	0.58828482	0.90542661	0.994	2.12745638	2.65253115	2.98409169	3.82041248	4.77267804	4.6546229	4.27580537	4.48341051	4.96582014	3.12308352	2.85579539	1.6158246	1.28938506	1.3387849	0.9180253	1.0372817	0.9614926
opfl0004	PFL2215w	actin	2.271	1.81787162	0.79229744	1.27260313	0.72822286	0.56693948	0.528	0.44878831	0.57784248	0.31292124	0.254	0.24006556	0.20361542	0.126	0.160785519	0.15769634	0.17098224	0.211	0.21384479	0.262	0.32326867	0.28060201	0.43574329	0.3710608	0.4639383	0.641	0.67066131	0.94576736	1.144	1.33906372	1.91436197	2.0826131	2.31898661	2.55548367	2.96560374	2.34574161	3.33606549	3.27787193	3.12080878	4.1553061	2.2738089	2.03878254	1.8348013	1.5575485	1.9511973	1.4513309
f13307_1	MAL6P1.299	Plasmodium falciparum membrane protein pf12 precursor	1.363	1.34713124	0.7889438	0.85261879	0.55286485	0.51113336	0.391	0.41444829	0.36961096	0.28671603	0.227	0.17165978	0.20788706	0.132	0.13805668	0.07125538	0.08001092	0.098	0.05510616	0.081	0.07524357	0.08230992	0.24268103	0.2407097	0.37213426	0.523	0.67731801	1.06678983	1.441	1.60236288	1.63016235	1.99378123	2.25454368	3.01335906	2.93614413	2.24319554	2.70548385	3.11409778	2.70454936	3.55442906	2.1426976	1.9386873	1.7773919	1.56213298	1.8593022	1.3910956
f24511_1	MAL8P1.106	hypothetical protein	1.291	1.14372488	0.69001144	0.75900783	0.53703394	0.68869828	0.429	0.43576278	0.35529503	0.27746713	0.241	0.18327586	0.2320931	0.202	0.274429738	0.11798023	0.18961491	0.243	0.11679216	0.247	0.20622313	0.26376588	0.33650568	0.2830938	0.34098647	0.48	0.49925162	0.87405047	1.009	1.25556035	1.82431863	1.43940475	2.29782615	2.23766415	2.74269247	2.57647016	3.29289288	3.24798604	2.37586355	2.52081623	1.4810715	1.69635137	1.3789714	1.40167913	1.5810993	1.178567
f24631_2	MAL7P1.84	hypothetical protein	1.417	1.63771174	0.98010131	0.97785505	0.75501369	0.56059788	0.584	0.67377453	0.44119052	0.528729	0.436	0.47625906	0.48127279	0.348	0.362819674	0.31072019	0.36717341	0.414	0.44002682	0.412	0.39293867	0.66970346	0.58369753	0.7565162	0.76066209	0.686	0.80712344	0.91797713	1.027	0.97495877	1.4557031		1.9429087	2.25921121	2.38328492	1.80462785	1.92052722	2.30479094	2.35425439	2.69938502	2.1536236	2.41545685	1.4409734	0.85269768	1.0977058	1.0569599
i11523_2	NULL	#N/A	1.021	1.14372488	0.63299955	1.16381198	0.95594477	0.47435207	0.466	0.46655036	0.38652975	0.29442344	0.21	0.17295045	0.15235559	0.093	0.106067936	0.09695404	0.10850796	0.107	0.10034256	0.101	0.06130958	0.1028874	0.15156288	0.1967262	0.24016596	0.376	0.55250508	0.90363371	1.059	1.64524295	1.69394311	2.03984218	2.44787269	3.68670531	4.08016035	3.40965714	3.7691	3.6436738	2.65223259	2.44130757	1.4203718	1.18665577	1.3606003	0.87676572	1.1191061	0.9649021
m38757_7	MAL13P1.130	hypothetical protein	1.505	1.04144054	0.71767897	0.96140987	0.62836619	0.46547382	0.412	0.39668624	0.49585132	0.29134047	0.183	0.16907842	0.14808394	0.07	0.069870144	0.05490169	0.05041784	0.05	0.04194648	0.046	0.05109131	0.04957302	0.10645488	0.1303511	0.20737878	0.344	0.5333671	0.91797713	1.224	1.56851008	2.34300651	2.59833114	2.71622475	3.62098686	3.18655095	2.89143321	4.35258422	3.06269427	2.28032874	2.57034622	1.4992814	1.46982006	1.3674895	1.15182949	1.5068279	1.1160587
b593	PFB0935w	cytoadherence linked asexual protein 2	0.977	0.8566313	0.80487358	0.67551692	0.57600236	0.42742419	0.443	0.39905452	0.31885452	0.24047151	0.153	0.12648615	0.1238779	0.263	0.180147127	0.0665829	0.10521984	0.132		0.111	0.0901065	0.09446934	0.1037484	0.151943	0.23606754	0.377	0.54917678	0.84715658	1.027	1.67608647	1.87027824	1.92057723	2.32187214	3.97866841	4.17835905	3.54241767	3.82273855	3.62574221	2.37472632	1.98902048	1.5102072	1.36840772	1.3169693	1.02232033	1.258837	0.9774038
f47327_1	MAL6P1.216	hypothetical protein	1.328	1.67025676	0.73193195	1.33458865	0.72456961	0.68742998	0.503	0.42155314	0.50105708	0.28055008	0.372	0.1703691	0.15235559	0.128	0.175096276	0.0724235	0.07562676	0.264	0.21302232	0.187	0.10218263	0.09727536	0.1714104	0.2095214	0.28770734	0.496	0.58329227	1.05603221	0.948	1.51961165	2.22107273	2.40339462	2.41036106	3.17065291	3.17476724	2.84382249	3.97318858	3.10453417	1.81630164	1.87562283	1.5794049	1.87415216	1.5913858	0.95928488	1.3771677	1.20698
f53749_1	MAL8P1.13	integral membrane protein	1.227	1.20649022	0.736124	1.06261089	0.70143203	0.61133071	0.46	0.50681107	0.42166883	0.35916576	0.357	0.24135623	0.27053796	0.26	0.3274637	0.14017452	0.20057532	0.319	0.26072616	0.276	0.22201498	0.20390412	0.1984752	0.2990878	0.38442946	0.545	0.6074228	1.05961812	1.252	1.40752153	1.60952731	1.86875869	2.29590261	2.79034677	2.89391866	1.81378374	2.56419161	2.37771221	1.69119631	1.81045184	1.5102072	1.3486521	1.6246831	1.22288767	1.529487	1.2740345
kn603_2	PFL1110c	cAMP-dependent protein kinase regulatory subunit, putative	1.866	1.71791197	0.87278482	1.08917619	0.67585903	0.51367001	0.509	0.40497521	0.51407158	0.31292124	0.277	0.16262505	0.14950782	0.09	0.092598989	0.05840605	0.06795448	0.123	0.1315968	0.098	0.10311156	0.16087849	0.2526048	0.2774959	0.33524872	0.536	0.70228057	0.70551559	1.018	1.35260482	2.20325158	2.23806872	2.61427019	3.69640157	3.62942775	2.83649787	4.12102227	3.82059759	3.42561095	4.99601262	2.8443855	2.33380014	1.8772841	1.15870613	1.6402646	1.2558502
i11448_5	PFI0265c	rhoptry protein, putative	1.073	1.05538837	0.60365522	1.0575509	0.84269265	0.52381656	0.455	0.45707728	0.35269213	0.26513526	0.17	0.13552087	0.10251964	0.062	0.057243015	0.0443886	0.03178516	0.038	0.020562	0.02	0.01857866	0.02712486	0.0586404	0.1103586	0.21475589	0.343	0.51339705	0.93411345	1.025	1.75131488	2.10570438	2.21668326	3.0644096	3.01766868	3.98883506	2.89509553	4.38267423	3.75484881	2.96613321	3.07737706	1.4446517	1.22089884	1.3628968	0.93177851	1.219813	1.0774172
e9987_1	PFE1120w	hypothetical protein	1.233	1.18673079	0.75373058	0.74762271	0.77328013	0.63162385	0.524	0.57430695	0.35008923	0.41003475	0.311	0.29685526	0.31183059	0.22	0.43016438	0.11447586	0.21482383	0.362	0.14064408	0.201	0.15420287	0.23944705	0.31485385	0.359865	0.44918407	0.622	0.65568376	1.15822895	1.301	1.68812302	1.25404317	1.56360484	2.33341425	3.22882992	3.72959052	3.47283285	3.40540329	4.01067103	2.5726202	2.24709777	1.5199192	1.36577351	1.3284511	1.16214445	1.1014824	1.0262739
ks66_6	PF11_0474	hypothetical protein, conserved	2.171	1.92248064		1.13218661	0.75988475	0.60372081	0.55	0.47839177	0.37611819	0.42390811	0.663	0.21812407	0.2847768		0.521079786	0.20091682	0.26852981	0.581		0.671	0.29354284	0.35449387	0.58369753	0.5501936	0.43279051	0.897	0.78465711	1.08202965	1.437	0.8064474	1.33189322	1.06927206	1.83710673	1.85843568	1.99932758	1.59678892	1.9362263	1.94496621	1.93344575	2.29141414	1.8209895	2.84612994	2.4640071	1.82573577	2.4862031	0.920578
i11448_2	PFI0265c	rhoptry protein, putative	1.117	1.21113959	0.62126181	1.04869577	0.69412547	0.56440284	0.442	0.41089589	0.35529503	0.25896931	0.154	0.13552087	0.10109577	0.064	0.052192157	0.03971612		0.048	0.02138448	0.019	0.01764973	0.02712486	0.0586404	0.1207547	0.20983783	0.33	0.5333671	0.79964412	0.92	1.87845064	2.18261654	2.68716301	3.28563167	4.22430504	4.55642419	4.20347376	4.6050787	4.38603623	2.80577092	2.51429914	1.5830469	1.3486521	1.4869008	0.95470047	1.2210719	1.0717346
n143_19	PF14_0196	hypothetical protein	1.523	1.27971647	0.78307495	1.04363571	0.68316559	0.63162385	0.607	0.53404624	0.7014799	0.48248448	0.456	0.41430669	0.47557724	0.349	0.426797187	0.289694	0.39786253	0.485	0.38080824	0.493	0.5313497	0.42932105	0.58730618	0.5693864	0.62541509	0.78	0.94358548	1.23622105	1.126	1.58054664	1.48477955	1.64174397	1.75438886	2.35617324	2.00227357	2.12874679	2.40196715	2.44465649	2.08812132	3.04479141	1.8768332	1.98478376	1.5489029	1.22174152	1.5282281	1.2001609
opfl0005	PFL1700c	vacuolar-type H+-translocating inorganic pyrophosphatase	1.314	0.9019619	0.78475175	0.98797518	0.56017145	0.46547382	0.663	0.41444829	0.48023393	0.24663743	0.359	0.24522825	0.1779855	0.247	0.206243209	0.05840605	0.14138915	0.276	0.2097324		0.06874104	0.0701505	0.10916136	0.1895289	0.30574026	0.56	0.85455228	1.29359463	1.309	2.78043804	2.21544498	3.14119243	3.04902019	3.77504836	3.64710342	3.0635641	3.08095468	2.91326539	1.77877006	2.26404226	1.6704544	1.57913456	1.7624655	1.18277411	1.5156397	
f32325_1	PF08_0129	protein phosphatase, putative	1.778	1.17394521	0.76127627	0.91460439	0.63689057	0.52127995	0.505	0.41681657	0.4711238	0.27592564	0.219	0.20521732	0.20646317	0.128	0.234864723	0.07943223	0.11837232	0.287	0.0740232	0.195	0.0928933	0.10662876	0.21290976	0.223916	0.32377321	0.488	0.58745269	0.86867166	1.093	1.6332064	2.46775438	2.48646889	2.74796556	3.18681307	3.31519142	2.72845822	2.88209907	3.70703162	2.74890492	3.29895842	1.908397	1.78722734	1.7360572	1.2332025	1.3884973	1.0501408
m38757_11	MAL13P1.130	hypothetical protein	1.586	1.09374498	0.6774353	1.10815137	0.64785045	0.52001161	0.455	0.43813107	0.59476126	0.31446273	0.202	0.17811315	0.15662724	0.079	0.088389942	0.07592786	0.082203	0.061	0.04852632	0.039	0.06502531	0.06173244	0.11186784	0.1423466	0.20737878	0.356	0.5333671	0.87942923	1.122	1.62718821	2.4668165	2.52348222	2.61330842	3.53372109	3.48114753	2.86030323	4.86411431	3.15354699	2.43955352	2.38656381	1.4919974	1.2801658	1.4926417	1.18735858	1.4111563	1.2081165
f23699_1	NULL	#N/A	1.316	0.71250336	1.00441514	0.6616018	0.75136037	0.46420548	0.462	0.33511104	0.33186898	0.24355448	0.256	0.2013453	0.20361542	0.298	0.295474968	0.07943223	0.15673373	0.225	0.07237824	0.18	0.07988824	0.1122408	0.1984752	0.2087217	0.30246154	0.587	0.7147619	1.05334281	1.27	1.78065394	1.93874877	2.06122764	2.03235939	3.25576387	4.44545963	3.11758392	4.34735124	3.07225759	2.61811299	2.41914931	1.6036847	1.48167337	1.4811599	1.54494151	1.5798404	1.3013108
z_4_70	PFI1475w	merozoite surface protein 1, precursor	1.907	1.47614892	0.59275588	0.98291511	0.63323726	0.48323032	0.453	0.39550208	0.42427173	0.24047151	0.197	0.20521732	0.16232278	0.077	0.065661103	0.0443886	0.01972872	0.02	0.020562	0.027	0.03529945	0.04957302	0.14705208	0.1735349	0.27623183	0.404	0.50757247	0.81936625	1.102	1.46695189	1.4435097	2.2158608	2.39881894	3.28700718	3.16789336	2.40617054	2.74473164	3.77278012	3.24250225	4.229601	2.3381505	2.0861961	2.153997	1.93919954	1.8341255	1.6161258
z_4_100	PFI1475w	merozoite surface protein 1, precursor	2.183	1.47498668	0.74953853	1.10688637	0.69534322	0.49084022	0.477	0.3895814	0.42817606	0.242013	0.183	0.19747327	0.17371385	0.067	0.063135678	0.04906108	0.03507328	0.042	0.02138448	0.018	0.03994412	0.05892642	0.14163912	0.167937	0.28688765	0.335	0.58162811	0.82653796	1.103	1.48500662	1.49791094	2.20516807	2.35457448	3.14371895	3.07460447	2.52519713	3.11366133	3.44762308	3.20042117	4.50722975	2.3515045	2.13492677	2.0208073	1.66413577	1.9801505	1.5217949
opfblob0016	PFD0385w	hypothetical protein	1.281	1.24717145	0.61790816	0.83743861	0.66002808	0.49210856	0.485	0.47128693	0.38783122	0.2790086	0.294	0.2271588	0.21785425	0.235	0.320729239	0.14718325	0.13371688	0.317	0.26237112	0.208	0.14026888	0.13188294	0.24087671	0.2511058	0.32623224	0.501	0.72391482	1.03631009	1.326	1.50531823	1.49697295	1.69932011	2.14681806	2.94117644	2.96854973	2.39243659	2.74734798	2.8594709	2.31786032	2.80105164	1.5114213	1.73981378	1.5971268	1.28936137	1.475357	1.2638058
n132_124	PF14_0346	cGMP-dependent protein kinase 1, beta isozyme, putative	1.694	1.10653057	0.6774353	0.78936813	0.5991399	0.52254825	0.544	0.50562691	0.53489473	0.30983829	0.227	0.1910199	0.17656161	0.166	0.106909746	0.04322048		0.176	0.0781356	0.091	0.09660903	0.08137458	0.16780176		0.3278716	0.442	0.50341205	0.85970705	0.962	1.41730113	1.815877	2.09166072	2.3266812	2.90670104	2.71519692	2.60485358	3.17776584	3.51934887	3.07872797	3.09953517	2.0006605	1.64762085	1.4708263	1.29623802	1.0863763	1.418372
z_4_80	PFI1475w	merozoite surface protein 1, precursor	2.066	1.38432548	0.70342598	1.13598168	0.66246365	0.5326948	0.463	0.37774003	0.4177645	0.23584705	0.188	0.19360126	0.17513774	0.065	0.069870144	0.05256545	0.04493764	0.036	0.01973952	0.029	0.04458878	0.0561204	0.14975855	0.167937	0.28360892	0.371	0.55333721	0.82833091	1.091	1.50381368	1.39004634	2.19365288	2.35168896	3.01874596	2.786882	2.47300857	3.07441323	3.39980588	3.08327719	4.20483624	2.4668339	2.14546298	2.1298851	1.80166766	1.9323148	1.4831533
z_4_90	PFI1475w	merozoite surface protein 1, precursor	1.929	1.51218092	0.59946313	1.09423626	0.68925441	0.48196197	0.44	0.40379105	0.4203674	0.23584705	0.185	0.20263598	0.17086608	0.068	0.066502914	0.04205235	0.027401	0.039	0.01973952	0.023	0.03529945	0.05050836	0.14885641	0.1631388	0.27541214	0.375	0.50757247	0.82743441	1.127	1.35185259	1.48008979	2.56049535	2.67294229	3.3742727	2.96069392	2.38511197	2.82715204	3.65084616	3.00025281	4.2556697	2.4449818	2.14414603	2.3101503	1.77072291	1.8794437	1.5592999
c379	PFC0560c	hypothetical protein	0.698	0.28941818	0.55335062	0.53889554	0.48467007	0.46547382	0.325	0.3931338	0.14706351	0.26205228	0.1	0.14713695	0.12957344	0.043	0.036197788	0.04088424	0.03178516	0.036	0.01891704	0.022	0.02322333	0.03834894	0.03789072	0.0807697	0.18606713	0.222	0.4210355	0.62304108	0.752	1.16754325	1.58701651	1.15645892	2.35938377	3.79336334	2.66707949	1.78448491	3.42110253	3.97122181	2.62607421	2.97962042	1.8865451	1.87151811	1.0597757	1.24924795	1.3117082	1.4854265
n129_33	PF14_0732	hypothetical protein	0.938	0.8973126	0.61287772	0.57558093	0.70752085	0.57962268	0.353	0.4180007	0.32666318	0.27592564	0.159	0.16262505	0.15520335	0.085	0.073237381	0.0443886	0.02849704	0.077		0.054	0.03065479	0.03928428	0.05142312	0.0919655	0.1909852	0.266	0.43767726	0.9717648	0.813	1.46469502	1.95000428	2.36884905	3.05671478	4.05623792	3.89260042	3.63214554	3.57024439	3.54684379	2.54418706	2.20147808	1.4300837	1.68844905	1.3732304	0.84238278	1.2185542	1.0592329
z_4_60	PFI1475w	merozoite surface protein 1, precursor	2.022	1.43314307	0.6791121	1.08538113	0.68925441	0.51367001	0.483	0.3931338	0.43077896	0.22968112	0.206	0.19618259	0.15947501	0.077	0.084180901	0.05957417	0.05370596	0.054	0.0328992	0.023	0.04365985	0.05892642	0.15697584	0.1623391	0.28524828	0.375	0.57330726	0.81488394	1.059	1.47221784	1.44632358	2.29893508	2.39016236	3.06184008	2.89784656	2.47209304	3.35568954	3.47153168	3.05598157	4.03408803	2.3818543	2.04009964	2.043771	1.64809032	1.8706317	1.5081568
